time,area_h1,area_h2,area_h3,area_h4,area_h5
39575000,147287.68454423,25987.201303051,25369.117016029,25370.971965397,25985.025171294
39600000,147245.00555937,25999.163919328,25378.495918744,25380.375536602,25996.959065956
39625000,147202.35684105,26011.118517194,25387.867657147,25389.771670579,26008.885314031
39650000,147159.73153708,26023.066733564,25397.234029443,25399.162108257,26020.805591652
39675000,147117.12125329,26035.010759194,25406.59705559,25408.548889699,26032.722042228
39700000,147074.51805584,26046.952763271,25415.958546578,25417.933894576,26044.636739735
39725000,147031.911999,26058.895443089,25425.320790077,25427.319494409,26056.55227342
39750000,146989.28658113,26070.843144371,25434.687704421,25436.709694437,26068.472875636
39775000,146946.61632425,26082.802491731,25444.065420324,25446.11072506,26080.405038635
39800000,146903.86916338,26094.781815844,25453.461658806,25455.530433009,26092.356928954
39825000,146861.01345431,26106.789401187,25462.883977871,25464.97653079,26104.336635837
39850000,146818.02708897,26118.831188058,25472.337511246,25474.454327902,26116.34988382
39875000,146774.90546706,26130.908752744,25481.823000782,25483.96475201,26128.398027403
39900000,146731.6655958,26143.018241789,25491.335809276,25493.503346796,26140.477006337
39925000,146688.34436023,26155.150739243,25500.866413768,25503.060740631,26152.577746125
39950000,146644.99051788,26167.294195017,25510.402477179,25512.624686295,26164.688123625
39975000,146601.65280951,26179.436355413,25519.931863709,25522.183051957,26176.795919408
40000000,146558.36866482,26191.567605036,25529.445449449,25531.726629869,26188.891650822
40025000,146515.15730623,26203.682770003,25538.93877486,25541.250814179,26200.970334725
40050000,146472.01868903,26215.781498434,25548.412200869,25550.755803964,26213.031807697
40075000,146428.93764617,26227.867329732,25557.869769012,25560.245515604,26225.079739475
40100000,146385.89144904,26239.94584127,25567.317268842,25569.725681339,26237.119759507
40125000,146342.85850246,26252.022410232,25576.760118423,25579.201716335,26249.157252551
40150000,146299.82573089,26264.100233657,25586.201643385,25588.676942666,26261.195449398
40175000,146256.79211111,26276.179327668,25595.642311396,25598.151761569,26273.234488253
40200000,146213.76647278,26288.257049807,25605.080316999,25607.624209058,26285.271951354
40225000,146170.76043525,26300.329944845,25614.513278257,25617.091672935,26297.30466871
40250000,146127.78090163,26312.39577006,25623.93997377,25626.55268858,26309.330665956
40275000,146084.82695614,26324.454419237,25633.360973658,25636.007639716,26321.350011249
40300000,146041.89222219,26336.507409045,25642.777969617,25645.458136849,26333.364262294
40325000,145998.96910969,26348.556784113,25652.192736404,25654.905980817,26345.375388975
40350000,145956.05029319,26360.604642149,25661.606860526,25664.352850672,26357.385353462
40375000,145913.12594424,26372.653736545,25671.022521876,25673.801038955,26369.39675838
40400000,145870.17933745,26384.708558305,25680.443613529,25683.254555262,26381.413935452
40425000,145827.18486454,26396.775867231,25689.876206152,25692.719604875,26393.4434572
40450000,145784.11087371,26408.86401256,25699.327806298,25702.203865684,26405.493441741
40475000,145740.92694107,26420.981113125,25708.805537503,25711.714672824,26417.571735481
40500000,145697.6129625,26433.132759375,25718.313890001,25721.256757884,26429.683630242
40525000,145654.16680384,26445.320065243,25727.852841315,25730.830354608,26441.829934995
40550000,145610.60781023,26457.538732415,25737.417032034,25740.430354956,26454.006070358
40575000,145566.97435478,26469.779569955,25746.99646503,25750.046974702,26466.202635531
40600000,145523.31531273,26482.030525886,25756.578733705,25759.667936701,26478.407490975
40625000,145479.67816954,26494.279609822,25766.152049453,25769.281463162,26490.608708017
40650000,145436.0982412,26506.517623269,25775.707911763,25778.878941561,26502.797282208
40675000,145392.59253163,26518.739811318,25785.242540748,25788.456391374,26514.96872493
40700000,145349.15933219,26530.946121023,25794.756828424,25798.014480999,26527.123237357
40725000,145305.78269163,26543.140218291,25804.255086516,25807.557349937,26539.264653621
40750000,145262.43989337,26555.327653026,25813.74312991,25817.090737623,26551.398586072
40775000,145219.1098048,26567.513672693,25823.22627062,25826.619959074,26563.530292815
40800000,145175.77988395,26579.701290844,25832.707735617,25836.148244639,26575.662844949
40825000,145132.44939684,26591.890335265,25842.188014401,25845.67599886,26587.796254632
40850000,145089.12701209,26604.07802645,25851.665499017,25855.201397828,26599.928064609
40875000,145045.82381159,26616.260843598,25861.138131399,25864.722063404,26612.055150007
40900000,145002.54620398,26628.436501271,25870.604983634,25874.236724781,26624.175586333
40925000,144959.29330617,26640.604799796,25880.066719048,25883.745778071,26636.28939691
40950000,144916.05935994,26652.767111474,25889.524886151,25893.250650216,26648.397992218
40975000,144872.83751073,26664.925379467,25898.981012463,25902.752897256,26660.503200078
41000000,144829.62072512,26677.081743594,25908.436510117,25912.254052881,26672.60696829
41025000,144786.39886803,26689.23915542,25917.893525952,25921.756413037,26684.71203756
41050000,144743.1546175,26701.402379998,25927.355991232,25931.264063185,26696.822948086
41075000,144699.86197042,26713.578413172,25936.829954474,25940.783231589,26708.946430344
41100000,144656.48949166,26725.775706226,25946.322728423,25950.321462479,26721.090611206
41125000,144613.00778556,26738.002295786,25955.841019152,25959.885749744,26733.263149752
41150000,144569.39851395,26750.263520858,25965.388696941,25969.480293397,26745.468974851
41175000,144525.66164976,26762.560164641,25974.96502368,25979.104708252,26757.708453665
41200000,144481.81828299,26774.887670366,25984.564024697,25988.753371582,26769.976650357
41225000,144437.90738423,26787.23681777,25994.175419677,25998.416308688,26782.264069636
41250000,144393.97684673,26799.595827432,26003.786994656,26008.081500264,26794.558830918
41275000,144350.07181037,26811.953222028,26013.387589353,26017.737816162,26806.849562088
41300000,144306.22463131,26824.300396894,26022.969561979,26027.37746989,26819.127939924
41325000,144262.44964104,26836.633097346,26032.529954188,26036.997228944,26831.390078483
41350000,144218.74340357,26848.951564609,26042.070229132,26046.598245699,26843.636556988
41375000,144175.08932244,26861.259546012,26051.594950876,26056.184845602,26855.871335071
41400000,144131.46473021,26873.562544553,26061.109962995,26065.762774108,26868.09998813
41425000,144087.84864854,26885.865734528,26070.620562276,26075.337346219,26880.327708434
41450000,144044.22838548,26898.172081839,26080.130067924,26084.91190377,26892.557560985
41475000,144000.60263464,26910.48139431,26089.639236897,26094.487102008,26904.789632145
41500000,143956.97919485,26922.790879923,26099.146877271,26104.061458137,26917.021589811
41525000,143913.36836777,26935.096965369,26108.651362672,26113.6328986,26929.250405591
41550000,143869.7764363,26947.397200636,26118.1520077,26123.200246512,26941.474108846
41575000,143826.20337574,26959.69108247,26127.64938563,26132.763680984,26953.692475177
41600000,143782.64496001,26971.979631375,26137.144672312,26142.324185648,26965.906550654
41625000,143739.09574044,26984.264559558,26146.638956981,26151.882870458,26978.117872555
41650000,143695.54934886,26996.548003073,26156.13334593,26161.440995918,26990.32830622
41675000,143651.9956143,27008.833093927,26165.629843459,26171.000760951,27002.540687365
41700000,143608.41699411,27021.124822284,26175.132289684,26180.566208449,27014.759685474
41725000,143564.78763249,27033.430319057,26184.646551173,26190.143444173,27026.9920531
41750000,143521.07695848,27045.757999792,26194.179569372,26199.739720878,27039.245751477
41775000,143477.25727543,27058.115671377,26203.737450621,26209.361533596,27051.528068976
41800000,143433.31261869,27070.508294266,26213.323271326,26219.012405903,27063.843409814
41825000,143389.24545333,27082.936256499,26222.935448002,26228.691239926,27076.191602237
41850000,143345.07855245,27095.394789338,26232.567365692,26238.391918845,27088.567373675
41875000,143300.85087499,27107.87481225,26242.208577273,26248.104445206,27100.961290276
41900000,143256.60836643,27120.365054291,26251.847282691,26257.817323526,27113.361973061
41925000,143212.39290136,27132.85475745,26261.473178238,26267.520323775,27125.758839174
41950000,143168.23339556,27145.336003775,26271.079611361,26277.206612405,27138.1443769
41975000,143124.14167382,27157.80498102,26280.664416933,26286.873649366,27150.515278858
42000000,143080.11330909,27170.262037558,26290.229457304,26296.522863548,27162.8723325
42025000,143036.13201207,27182.710761251,26299.779326052,26306.15851929,27175.219381329
42050000,142992.1758729,27195.156410666,26309.319741709,26315.786213387,27187.561761335
42075000,142948.2242369,27207.604000992,26318.855972823,26325.411266073,27199.904523206
42100000,142904.26391722,27220.056481101,26328.391545163,26335.037265656,27212.250790855
42125000,142860.29250312,27232.513719614,26337.927639855,26344.665278503,27224.600858907
42150000,142816.31671143,27244.972926567,26347.463557119,26354.294212174,27236.952592703
42175000,142772.3466469,27257.430310939,26356.997982169,26363.922118287,27249.302941706
42200000,142728.39000252,27269.882876487,26366.53011338,26373.547476038,27261.649531571
42225000,142684.4497875,27282.329295641,26376.059906565,26383.169643727,27273.991366562
42250000,142640.52550215,27294.769726022,26385.587615681,26392.788560191,27286.328595951
42275000,142596.61481019,27307.205269883,26395.113441889,26402.404418,27298.662060037
42300000,142552.71312849,27319.637837073,26404.637862035,26412.017882737,27310.993289658
42325000,142508.81100997,27332.070611191,26414.162498541,26421.630831245,27323.325049052
42350000,142464.89136545,27344.508686912,26423.690898515,26431.247082729,27335.661966388
42375000,142420.929206,27356.959168967,26433.22856374,26440.872463062,27348.010598224
42400000,142376.89559329,27369.43023384,26442.781896249,26450.513793838,27360.378482783
42425000,142332.76528684,27381.929244216,26452.356246733,26460.176945045,27372.772277164
42450000,142288.52527745,27394.460615296,26461.953775834,26469.864676703,27385.195654711
42475000,142244.18057162,27407.024316177,26471.572046075,26479.575219394,27397.647846729
42500000,142199.75471586,27419.615584773,26481.204014182,26489.302245113,27410.123440066
42525000,142155.28466489,27432.225965405,26490.839536035,26499.036286617,27422.613547052
42550000,142110.81173874,27444.845349046,26500.467861,26508.767080255,27435.107970957
42575000,142066.37190271,27457.464348203,26510.080168522,26518.485961322,27447.597619235
42600000,142021.98863742,27470.076238696,26519.67125952,26528.187509022,27460.076355336
42625000,141977.6701141,27482.677969137,26529.240015574,26537.870092309,27472.541808879
42650000,141933.41031979,27495.270184275,26538.788824931,26547.535500399,27484.995170606
42675000,141889.19263572,27507.856488915,26548.322474325,26557.188077953,27497.440323082
42700000,141844.99471945,27520.442164307,26557.846889133,26566.833612592,27509.882614514
42725000,141800.79432777,27533.032475184,26567.367832369,26576.477977845,27522.327386826
42750000,141756.57532536,27545.630896479,26576.88967419,26586.125665857,27534.778438108
42775000,141712.33165973,27558.237962002,26586.414640062,26595.778764243,27547.236973957
42800000,141668.06702308,27570.851398392,26595.942961597,26605.436955132,27559.701661791
42825000,141623.79062982,27583.467448327,26605.473754048,26615.098434169,27572.169733637
42850000,141579.51233101,27596.082482299,26615.005873063,26624.760986572,27584.638327056
42875000,141535.2398703,27608.69401289,26624.538218432,26634.422598268,27597.105300111
42900000,141490.9782873,27621.300941242,26634.069674134,26644.081640913,27609.569456404
42925000,141446.72964102,27633.903472564,26643.599235704,26653.737045196,27622.030605517
42950000,141402.49169041,27646.503179146,26653.126597707,26663.388740516,27634.48979222
42975000,141358.25570542,27659.103329086,26662.652980765,26673.038298216,27646.949686514
43000000,141314.00483307,27671.709192995,26672.18169357,26682.689416313,27659.414864048
43025000,141269.71493673,27684.32783139,26681.717923893,26692.347737359,27671.891570626
43050000,141225.3592097,27696.966991748,26691.26750154,26702.019653538,27684.386643473
43075000,141180.9159121,27709.633239153,26700.834873874,26711.710290105,27696.905684767
43100000,141136.37619011,27722.330037832,26710.421098907,26721.421498455,27709.451174691
43125000,141091.74822204,27735.056660554,26720.02282879,26731.150858079,27722.021430537
43150000,141047.05576226,27747.808362857,26729.632808634,26740.89215912,27734.61090713
43175000,141002.33196924,27760.57764806,26739.241671748,26750.637061891,27747.211649056
43200000,140957.61120385,27773.356093497,26748.840261865,26760.377177051,27759.815263736
43225000,140912.92167159,27786.136160157,26758.421608743,26770.105819457,27772.414740054
43250000,140868.28078513,27798.912555906,26767.982001491,26779.819010104,27785.005647369
43275000,140823.69360685,27811.682968322,26777.521116206,26789.515738886,27797.586569732
43300000,140779.15352727,27824.448196984,26787.041542729,26799.197796674,27810.158936336
43325000,140734.64425511,27837.21175724,26796.548073128,26808.869405332,27822.726509185
43350000,140690.14308833,27849.978931866,26806.04683466,26818.536537521,27835.29460762
43375000,140645.62592627,27862.755264724,26815.544160173,26828.205691409,27847.868957423
43400000,140601.07343286,27875.544804255,26825.045282171,26837.88225312,27860.454227594
43425000,140556.47602193,27888.348792091,26834.553313881,26847.5691048,27873.0527673
43450000,140511.83526429,27901.165435056,26844.068984292,26857.26615007,27885.664166288
43475000,140467.16159789,27913.990764611,26853.591075412,26866.970812444,27898.285749636
43500000,140422.47034937,27926.819982689,26863.117086418,26876.679018329,27910.91356319
43525000,140377.77793591,27939.648665454,26872.643800413,26886.386209936,27923.543388285
43550000,140333.0987146,27952.473579331,26882.167826412,26896.088240784,27936.171638874
43575000,140288.44216095,27965.293209769,26891.686317416,26905.782164167,27948.796147693
43600000,140243.81026211,27978.108175803,26901.197862851,26915.466921182,27961.416778049
43625000,140199.19562747,27990.921523495,26910.703269421,26925.14385143,27974.035728179
43650000,140154.581351,28003.738662632,26920.205803408,26934.816792306,27986.657390652
43675000,140109.94374615,28016.566650514,26929.71054621,26944.49143606,27999.287621061
43700000,140065.25829372,28029.412728196,26939.222822736,26954.173814987,28011.932340355
43725000,140020.5073779,28042.282437262,26948.746155473,26963.868311215,28024.595718142
43750000,139975.68659339,28055.178056442,26958.280622876,26973.576074194,28037.278653093
43775000,139930.80645948,28068.098083449,26967.822438983,26983.294650655,28049.978367431
43800000,139885.88880806,28081.03794443,26977.364950541,26993.018933441,28062.68936352
43825000,139840.96001769,28093.991477799,26986.900517091,27002.742805646,28075.405181767
43850000,139796.04436325,28106.952490674,26996.422407288,27012.46067016,28088.120068623
43875000,139751.15968562,28119.915901375,27005.926040899,27022.168389216,28100.829982887
43900000,139706.31551433,28132.878424206,27015.409447078,27031.863673131,28113.532941248
43925000,139661.51240861,28145.839022485,27024.873250172,27041.546271875,28126.229046857
43950000,139616.7415664,28158.799225549,27034.320506093,27051.218209736,28138.920492213
43975000,139571.98508277,28171.763093484,27043.756397436,27060.883896473,28151.611529833
44000000,139527.21811395,28184.736511435,27053.187564343,27070.549678881,28164.30813139
44025000,139482.41374517,28197.725737242,27062.62092833,27080.222551148,28177.017038104
44050000,139437.54967326,28210.735583294,27072.062209846,27089.908273245,28189.74426035
44075000,139392.61411431,28223.76797631,27081.514681367,27099.609661892,28202.493566122
44100000,139347.60847349,28236.821501788,27090.978644208,27109.325801444,28215.265579065
44125000,139302.54628985,28249.891959915,27100.451666296,27119.052373329,28228.057710605
44150000,139257.44957908,28262.973512892,27109.929292855,27128.782807206,28240.864807966
44175000,139212.34381117,28276.059996892,27119.405998975,27138.509839654,28253.680353306
44200000,139167.25243377,28289.146148672,27128.876307707,27148.227102317,28266.498007528
44225000,139122.19184941,28302.228634288,27138.335991065,27157.930396411,28279.313128826
44250000,139077.16779885,28315.306813045,27147.783125216,27167.618422212,28292.123840678
44275000,139032.1739764,28328.383099603,27157.218647041,27177.292896166,28304.931380788
44300000,138987.19344388,28341.462705305,27166.646113786,27186.958071079,28317.739665948
44325000,138942.20294376,28354.552610727,27176.070619184,27196.619696483,28330.554129842
44350000,138897.17938568,28367.65989267,27185.497145764,27206.283559566,28343.380016321
44375000,138852.10676318,28380.789854005,27194.92887451,27215.95396008,28356.220548224
44400000,138806.98099289,28393.944616438,27204.366052559,27225.632665253,28369.075672857
44425000,138761.81049978,28407.122751695,27213.805875523,27235.318805916,28381.94206708
44450000,138716.61233763,28420.320070308,27223.243430015,27245.009685936,28394.814476111
44475000,138671.4060953,28433.531116894,27232.673222821,27254.70193655,28407.687628434
44500000,138626.20864055,28446.750668806,27242.090583443,27264.392403042,28420.557704158
44525000,138581.03129526,28459.974762645,27251.492488114,27274.078596147,28433.42285783
44550000,138535.87891427,28473.201232374,27260.877856316,27283.758955402,28446.283041638
44575000,138490.74951994,28486.429988181,27270.247600296,27293.43318277,28459.139708815
44600000,138445.63387157,28499.663155477,27279.604549455,27303.102637604,28471.995785889
44625000,138400.51547148,28512.904956169,27288.953166116,27312.770546769,28484.855859464
44650000,138355.37216336,28526.161088032,27298.298916063,27322.441689437,28497.726143103
44675000,138310.18025614,28539.437455749,27307.64722094,27332.121317589,28510.613749575
44700000,138264.92072481,28552.738480191,27317.002135082,27341.813447487,28523.525212428
44725000,138219.58521703,28566.065658215,27326.36519479,27351.519148802,28536.464781163
44750000,138174.17911692,28579.417081361,27335.734941479,27361.235641811,28549.433218427
44775000,138128.72043559,28592.788086059,27345.107282168,27370.956669954,28562.427526228
44800000,138083.23531033,28606.172589951,27354.47646531,27380.674008703,28575.441625701
44825000,138037.75187032,28619.564502042,27363.836331549,27390.379509985,28588.467786098
44850000,137992.29425575,28632.958835196,27373.181556817,27400.066935604,28601.498416632
44875000,137946.87826011,28646.352430972,27382.50864284,27409.73299664,28614.527669434
44900000,137901.5093857,28659.744349711,27391.816441799,27419.377432892,28627.552389899
44925000,137856.18301015,28673.136033374,27401.106165708,27429.002464087,28640.57232668
44950000,137810.88568308,28686.531304319,27410.381039653,27438.612154761,28653.589818185
44975000,137765.59712978,28699.936079649,27419.645753118,27448.211927814,28666.609109633
45000000,137720.29363343,28713.357526318,27428.905649213,27457.807973726,28679.635217308
45025000,137674.95323464,28726.802566887,27438.165559642,27467.406280981,28692.672357847
45050000,137629.56133634,28740.276132099,27447.42853631,27477.011520917,28705.722474334
45075000,137584.11410448,28753.779865388,27456.695036816,27486.626334678,28718.784658635
45100000,137538.61828431,28767.31178258,27465.962942958,27496.251232738,28731.855757411
45125000,137493.08831466,28780.866920655,27475.228295933,27505.8848294,28744.931639351
45150000,137447.54239565,28794.438692008,27484.486358374,27515.524172657,28758.008381308
45175000,137401.99846555,28808.02055133,27493.732680349,27525.165262468,28771.083040302
45200000,137356.47057307,28821.607523848,27502.963956004,27534.803872631,28784.154074441
45225000,137310.96616258,28835.197196223,27512.178514543,27544.43654489,28797.221581763
45250000,137265.48450904,28848.790025552,27521.376450664,27554.061510198,28810.287504542
45275000,137220.01634755,28862.389049232,27530.559527835,27563.679276696,28823.355798686
45300000,137174.54525446,28875.999055981,27539.7308384,27573.292553549,28836.432297605
45325000,137129.05164656,28889.625204874,27548.894002039,27582.905248002,28849.523898523
45350000,137083.51905941,28903.271320073,27558.051897812,27592.520706774,28862.637015931
45375000,137037.94027897,28916.938530079,27567.205463063,27602.139934954,28875.775792927
45400000,136992.3201328,28930.624998193,27576.353288734,27611.760699715,28888.940880556
45425000,136946.67345088,28944.326922228,27585.492245023,27621.377993052,28902.129388812
45450000,136901.01947195,28958.040214833,27594.618684047,27630.985611053,28915.336018116
45475000,136855.37563673,28971.761961713,27603.729547433,27640.578068667,28928.554785457
45500000,136809.75345534,28985.491046035,27612.822974027,27650.151988816,28941.780535775
45525000,136764.15741671,28999.227930748,27621.898385436,27659.706530557,28955.009736545
45550000,136718.58576771,29012.974142213,27630.956348566,27669.2430838,28968.240657709
45575000,136673.03105252,29026.732119001,27639.998626245,27678.764811833,28981.473390394
45600000,136627.47964842,29040.505579498,27649.028499315,27688.27635123,28994.709921536
45625000,136581.91179402,29054.299866589,27658.050899896,27697.783446251,29007.953993245
45650000,136536.30412993,29068.121582196,27667.071771613,27707.292145217,29021.210371042
45675000,136490.63490118,29081.97735396,27676.096584799,27716.80758029,29034.483579768
45700000,136444.88968112,29095.872214989,27685.128604109,27726.332837068,29047.776662713
45725000,136399.06506104,29109.808263748,27694.167714589,27735.868436381,29061.090524238
45750000,136353.16938806,29123.783997856,27703.210228746,27745.412462815,29074.423922518
45775000,136307.22124716,29137.794417863,27712.249579919,27754.960986434,29087.773768619
45800000,136261.24641232,29151.831914529,27721.277603161,27764.508569876,29101.135500109
45825000,136215.2734071,29165.887834561,27730.286104021,27774.04899718,29114.503657136
45850000,136169.32807351,29179.954317777,27739.268354708,27783.576377385,29127.872876616
45875000,136123.42831915,29194.025831848,27748.220154929,27793.086453899,29141.239240175
45900000,136077.58053,29208.100008317,27757.140280888,27802.577647495,29154.6015333
45925000,136031.77880443,29222.177672921,27766.030325045,27812.051370511,29167.961827092
45950000,135986.0072463,29236.262166697,27774.89400584,27821.511507455,29181.325073703
45975000,135940.24431962,29250.358224421,27783.736159531,27830.963380139,29194.697916282
46000000,135894.46759044,29264.470794799,27792.561777405,27840.412627094,29208.087210253
46025000,135848.65764862,29278.604131805,27801.375368861,27849.864207355,29221.498643354
46050000,135802.8008887,29292.761288005,27810.180643215,27859.321548096,29234.935631982
46075000,135756.89104841,29306.943967638,27818.980337109,27868.785943477,29248.398703365
46100000,135710.9291556,29321.152642333,27827.776100135,27878.256448498,29261.885653431
46125000,135664.92189757,29335.38682236,27836.568463219,27887.730332045,29275.392484807
46150000,135618.87926402,29349.645356256,27845.356885168,27897.203821758,29288.914672791
46175000,135572.81234975,29363.926703651,27854.139863821,27906.67283883,29302.448243945
46200000,135526.73143294,29378.229283445,27862.915201696,27916.133625882,29315.990456034
46225000,135480.64420034,29392.551998288,27871.680501123,27925.583237492,29329.540062759
46250000,135434.5545132,29406.894804981,27880.433731105,27935.019789373,29343.097161334
46275000,135388.46240756,29421.258979421,27889.173514706,27944.44237938,29356.662718934
46300000,135342.36565283,29435.646773554,27897.898867062,27953.850700166,29370.238006384
46325000,135296.26237427,29450.060531564,27906.608476592,27963.244474242,29383.824143329
46350000,135250.15338432,29464.501763727,27915.300016726,27972.622988994,29397.42184623
46375000,135204.04277464,29478.970725878,27923.970020032,27981.985072576,29411.031406876
46400000,135157.93649895,29493.466624795,27932.614447226,27991.329585774,29424.652843249
46425000,135111.84014137,29507.988128797,27941.229612129,28000.65605379,29438.286063906
46450000,135065.75722578,29522.533860363,27949.812991421,28009.964973435,29451.930948993
46475000,135019.6883047,29537.102831394,27958.363649916,28019.257739413,29465.58747457
46500000,134973.63023151,29551.694893318,27966.882298281,28028.536518897,29479.256057987
46525000,134927.57536484,29566.311134845,27975.371169791,28037.804307028,29492.938023498
46550000,134881.51119922,29580.954041251,27983.833880538,28047.065039763,29506.635839225
46575000,134835.42100286,29595.627287622,27992.275276336,28056.323504328,29520.352928851
46600000,134789.28559975,29610.335178879,28000.701121371,28065.584906432,29534.093193565
46625000,134743.08620025,29625.081826765,28009.117466477,28074.854079883,29547.860426627
46650000,134696.80804637,29639.870215429,28017.529673274,28084.134433079,29561.65763185
46675000,134650.44410591,29654.701410675,28025.941301709,28093.426921318,29575.486260387
46700000,134603.99749678,29669.574196749,28034.353215601,28102.729474713,29589.345616154
46725000,134557.48152873,29684.485286123,28042.763230017,28112.037165056,29603.232790075
46750000,134510.91730071,29699.430012434,28051.166445599,28121.343018848,29617.143222405
46775000,134464.32998533,29714.403212556,28059.556126982,28130.639103212,29631.071571913
46800000,134417.74519574,29729.40000215,28067.924789996,28139.917561755,29645.012450354
46825000,134371.18597812,29744.416378502,28076.2652598,28149.171519226,29658.960864346
46850000,134324.67019687,29759.449750642,28084.571641558,28158.39589077,29672.91252016
46875000,134278.20825075,29774.499383041,28092.840100024,28167.588066288,29686.864199894
46900000,134231.80166692,29789.566527518,28101.069189036,28176.748348841,29700.814267679
46925000,134185.44338523,29804.654002904,28109.259514746,28185.879955212,29714.76314191
46950000,134139.12016266,29819.765229667,28117.412828585,28194.988372629,29728.713406457
46975000,134092.81639609,29834.903122671,28125.531026275,28204.080083491,29742.669371468
47000000,134046.51744626,29850.069499856,28133.615666438,28213.161083454,29756.636303985
47025000,134000.21079354,29865.265401686,28141.668267175,28222.235789689,29770.619747911
47050000,133953.88537299,29880.491983121,28149.690966733,28231.306605158,29784.625071995
47075000,133907.53105381,29895.75114858,28157.686780932,28240.373969202,29798.657047474
47100000,133861.13950996,29911.04540724,28165.659053945,28249.436675425,29812.719353425
47125000,133814.70572778,29926.377200638,28173.610444018,28258.492427306,29826.814200259
47150000,133768.22854102,29941.748396532,28181.542216806,28267.538587357,29840.942258279
47175000,133721.70958139,29957.160369251,28189.454339604,28276.572869364,29855.102840392
47200000,133675.15153293,29972.614433854,28197.346191934,28285.593676017,29869.294165258
47225000,133628.55699903,29988.112107148,28205.217298723,28294.599979772,29883.513615322
47250000,133581.9286154,30003.654913004,28213.067613471,28303.590888654,29897.757969467
47275000,133535.27015174,30019.243883986,28220.897226738,28312.565160938,29912.023576593
47300000,133488.58792875,30034.879079061,28228.705647889,28321.52091622,29926.30642808
47325000,133441.89168731,30050.559336829,28236.490990433,28330.455743325,29940.602242102
47350000,133395.19406892,30066.282302299,28244.249491045,28339.367309763,29954.906827968
47375000,133348.50833598,30082.04472221,28251.975753794,28348.254330803,29969.216857206
47400000,133301.84490889,30097.843049173,28259.663848502,28357.117415156,29983.530778274
47425000,133255.20815568,30113.674300046,28267.308943981,28365.959200566,29997.849399719
47450000,133208.59488251,30129.536904263,28274.908800363,28374.783567052,30012.175845806
47475000,133161.99504988,30145.431215283,28282.464433813,28383.594340868,30026.514960149
47500000,133115.39411981,30161.359488948,28289.979613975,28392.394273386,30040.872503882
47525000,133068.77589401,30177.32534126,28297.459399373,28401.184854659,30055.25451069
47550000,133022.12491568,30193.332886764,28304.908398101,28409.96688728,30069.666912175
47575000,132975.42807394,30209.385859028,28312.329513567,28418.741279531,30084.115273933
47600000,132928.67560317,30225.486936844,28319.723516064,28427.509520144,30098.604423772
47625000,132881.86194942,30241.637340909,28327.089295052,28436.273521034,30113.137893586
47650000,132834.9868262,30257.836685032,28334.424517525,28445.034716543,30127.717254701
47675000,132788.05634655,30274.083085335,28341.726444147,28453.79259514,30142.341528823
47700000,132741.08380871,30290.373497493,28348.992542796,28462.543302732,30157.006848265
47725000,132694.08940878,30306.70425566,28356.220502317,28471.279268233,30171.70656501
47750000,132647.09801568,30323.071810077,28363.407706072,28479.990472748,30186.431995419
47775000,132600.13464476,30339.473634305,28370.550841306,28488.667028987,30201.173850638
47800000,132553.21860568,30355.909108638,28377.646333828,28497.301892365,30215.924059491
47825000,132506.35853207,30372.380050962,28384.691577544,28505.892463125,30230.677376299
47850000,132459.55039061,30388.890652835,28391.686257172,28514.44052532,30245.432174063
47875000,132412.77900617,30405.446874234,28398.63299792,28522.950918991,30260.190202686
47900000,132366.02193816,30422.055571282,28405.536924097,28531.429973182,30274.955593273
47925000,132319.25404983,30438.723548733,28412.404175977,28539.884534161,30289.733691296
47950000,132272.45174814,30455.456518107,28419.239954076,28548.321562417,30304.530217253
47975000,132225.59638866,30472.258027883,28426.047001351,28556.747688304,30319.350893797
48000000,132178.67631332,30489.128755597,28432.825213324,28565.168375963,30334.201341795
48025000,132131.68720762,30506.066558246,28439.572363422,28573.58691542,30349.086955292
48050000,132084.63130744,30523.06717772,28446.28532647,28582.003602587,30364.012585775
48075000,132037.51664174,30540.125065873,28452.961044124,28590.415237416,30378.982010849
48100000,131990.3569318,30557.233987152,28459.596720498,28598.815128792,30393.997231751
48125000,131943.17142751,30574.38760059,28466.189161791,28607.19408438,30409.057725725
48150000,131895.98339914,30591.580371824,28472.733752983,28615.542545095,30424.159930952
48175000,131848.81661273,30608.808779558,28479.224108343,28623.853113373,30439.297385995
48200000,131801.690208,30626.07235979,28485.653249633,28632.122322759,30454.461859819
48225000,131754.61367877,30643.374028487,28492.01597445,28640.351019738,30469.645298551
48250000,131707.58430714,30660.719407946,28498.310966146,28648.54353818,30484.84178058
48275000,131660.58840674,30678.115444562,28504.541330546,28656.706280646,30500.048537505
48300000,131613.60588125,30695.568926494,28510.713379141,28664.846167105,30515.265646006
48325000,131566.61625256,30713.085266076,28516.834561651,28672.969039569,30530.494880136
48350000,131519.60366664,30730.667601142,28522.911732385,28681.078253452,30545.738746375
48375000,131472.55893631,30748.316376811,28528.950262369,28689.174106666,30561.000317839
48400000,131425.47883126,30766.0296103,28534.953622045,28697.254420107,30576.283516285
48425000,131378.36464216,30783.803640009,28540.922954231,28705.31567572,30591.593087873
48450000,131331.22134743,30801.63394581,28546.85676508,28713.353968639,30606.933973039
48475000,131284.05676408,30819.516025258,28552.751142039,28721.365755058,30622.310313563
48500000,131236.87989806,30837.446515503,28558.600426599,28729.348727653,30637.724432185
